53 22 1
0	13	20	32	63	13	66	63	81	25	48	39	21	3	91	43	15	95	42	14	89	10	17	8	37	26	14	79	46	35	46	81	94	66	22	68	91	26	87	48	51	61	82	76	47	96	64	44	83	69	71	99	96	
86	0	54	52	11	42	58	88	45	73	87	72	81	71	75	2	89	53	47	7	72	49	67	69	20	92	87	90	55	14	46	99	22	45	32	52	89	44	47	81	37	22	100	16	64	62	1	1	78	73	32	42	69	
69	21	0	71	83	10	9	77	63	22	22	9	39	96	95	39	27	70	29	78	79	43	29	20	2	20	99	25	82	14	40	61	18	83	16	99	26	24	11	22	64	70	80	70	76	67	64	6	60	23	32	70	12	
77	53	56	0	33	71	15	17	49	87	82	56	74	32	14	53	32	59	52	44	26	38	40	45	48	39	28	8	37	26	68	68	52	73	73	95	47	95	33	47	52	67	41	61	99	16	68	35	55	53	83	2	28	
65	55	92	27	0	25	85	70	46	82	3	17	71	71	44	59	76	100	70	28	76	18	1	50	8	17	91	79	75	44	1	59	52	7	55	39	22	39	63	66	71	54	29	82	38	69	32	1	11	53	78	23	6	
8	17	73	30	6	0	46	52	45	16	29	84	70	58	69	34	6	99	55	1	86	3	38	49	58	74	68	54	4	13	98	19	36	62	61	13	56	96	36	84	98	26	26	43	82	90	25	77	70	46	27	67	12	
21	12	55	1	18	60	0	9	69	38	84	13	98	3	9	50	77	94	26	36	77	50	75	68	69	76	4	24	23	57	66	62	38	23	24	66	17	75	16	5	67	13	95	49	63	92	2	60	73	50	6	45	52	
78	7	45	98	47	33	45	0	21	18	38	94	97	26	8	13	53	17	52	11	85	37	43	33	72	58	88	76	84	70	39	94	61	37	54	46	41	25	9	43	48	29	11	22	81	53	67	87	25	72	27	39	9	
46	24	80	50	1	27	67	43	0	97	14	80	95	18	61	7	35	30	51	83	84	73	33	81	64	5	5	16	77	7	52	93	23	21	9	70	71	50	27	72	38	21	24	44	47	87	98	45	4	53	4	76	60	
83	33	24	54	44	41	99	97	86	0	32	15	100	64	47	94	70	82	55	58	16	95	83	16	5	35	12	10	52	3	57	86	52	68	74	70	3	20	68	35	7	15	93	23	39	59	17	3	70	77	72	8	59	
93	93	44	51	84	92	61	73	52	50	0	98	58	28	54	70	67	10	55	62	67	50	58	59	45	16	51	74	4	6	53	33	4	25	11	39	56	60	62	94	78	52	49	66	70	41	49	48	72	54	28	61	29	
71	54	94	24	42	60	79	93	69	83	53	0	15	90	26	66	1	94	28	86	28	96	51	13	42	71	44	11	77	10	45	35	30	76	34	34	6	58	49	21	12	98	87	50	37	81	17	16	6	15	47	39	89	
43	42	66	31	7	82	90	92	91	78	18	58	0	81	53	87	28	87	59	39	82	53	94	43	58	75	89	34	19	75	72	88	8	72	88	36	9	17	42	10	68	57	82	88	77	64	90	88	49	12	38	39	69	
13	8	15	48	71	24	40	98	63	69	91	37	86	0	43	8	50	49	46	50	75	94	31	15	12	9	98	41	24	97	84	20	13	20	34	58	45	59	44	37	39	61	43	15	68	100	70	41	85	82	80	38	1	
48	64	65	65	80	38	36	39	34	70	15	30	67	86	0	15	61	1	93	39	52	35	27	30	84	13	64	5	46	38	16	76	67	2	80	57	29	42	33	52	72	85	24	47	38	6	8	21	57	84	43	84	30	
19	36	94	59	37	47	63	95	41	6	45	60	75	87	14	0	67	84	59	66	99	2	93	20	97	53	28	72	60	84	84	66	74	65	35	54	67	33	87	45	92	28	96	12	42	84	97	34	53	54	82	93	67	
25	95	60	13	25	89	20	17	84	61	63	84	68	40	88	67	0	1	68	63	46	58	4	36	86	38	67	58	6	75	28	45	18	10	90	100	60	4	70	49	57	90	44	69	21	49	28	95	25	96	48	13	97	
86	22	1	79	6	97	65	58	14	13	83	51	66	51	53	12	91	0	28	39	40	84	25	13	73	65	21	85	3	11	19	37	78	72	67	59	36	16	30	17	23	68	41	89	58	35	44	70	84	80	85	29	27	
17	54	8	100	76	13	17	43	78	22	44	4	93	11	27	49	80	26	0	29	39	21	93	77	62	58	36	91	20	12	80	70	2	75	12	90	66	35	39	22	34	2	92	79	40	73	84	88	13	35	95	37	36	
9	58	78	85	50	82	65	44	36	35	29	92	63	75	16	78	26	62	86	0	61	13	38	14	27	13	21	76	8	46	97	24	20	69	9	86	16	13	81	95	5	7	83	15	81	23	40	60	66	6	99	82	42	
4	11	98	87	68	84	24	72	59	23	23	1	45	41	94	3	52	38	86	80	0	34	63	66	65	26	3	99	21	65	57	38	13	45	14	59	55	49	89	9	37	11	30	85	92	83	98	82	80	84	45	65	70	
82	47	20	41	94	47	38	52	23	90	99	14	46	69	28	41	74	4	31	20	82	0	72	41	79	73	58	64	80	1	63	35	48	50	53	32	86	14	40	39	85	6	46	77	30	97	100	100	75	35	80	20	61	
55	26	21	58	52	75	61	99	80	56	15	11	53	25	58	34	68	7	85	88	34	15	0	67	41	59	56	50	62	93	62	26	4	63	35	3	18	62	43	57	74	38	37	38	9	59	42	12	33	69	57	88	54	
98	7	48	12	100	55	70	13	48	6	45	92	44	86	100	55	13	85	20	67	66	98	46	0	14	29	98	60	86	7	93	95	47	29	47	44	87	20	39	76	82	68	73	69	32	17	69	93	17	1	18	18	20	
67	68	52	33	47	33	10	88	45	15	66	95	89	67	21	18	2	17	11	37	57	97	25	3	0	89	89	92	55	18	49	82	94	59	55	48	76	34	18	52	39	83	97	1	31	46	90	85	26	74	84	43	71	
41	53	53	10	41	79	27	31	19	76	63	65	33	16	19	46	54	17	93	41	4	17	57	99	15	0	31	36	17	33	38	65	61	4	34	8	55	50	29	26	44	66	33	1	98	11	32	96	35	17	99	12	5	
97	79	23	11	26	44	25	29	55	89	86	68	56	76	91	86	76	24	100	27	38	30	75	100	77	43	0	47	11	19	87	51	94	90	30	63	98	55	84	6	19	98	77	87	4	52	38	97	20	23	60	90	55	
9	78	78	71	6	89	8	100	27	50	69	75	95	69	92	18	82	29	49	92	71	40	17	91	22	55	38	0	81	24	66	34	53	46	61	67	3	82	38	55	97	75	80	76	46	41	25	71	22	67	41	28	35	
31	69	96	78	91	3	98	6	41	17	80	2	61	93	11	55	8	56	39	49	40	41	56	95	70	59	2	29	0	75	57	56	27	12	17	36	81	27	20	42	65	53	8	47	38	10	50	14	22	44	36	100	90	
35	44	81	99	31	58	56	15	51	50	73	9	22	18	39	38	27	17	86	25	90	80	97	26	29	55	72	52	49	0	86	42	3	92	96	57	100	41	59	81	41	5	55	14	58	97	69	21	57	84	30	31	98	
99	59	34	53	9	81	69	60	21	21	17	29	20	80	88	79	10	17	25	77	52	40	87	34	60	79	99	96	83	78	0	85	63	77	40	59	43	81	48	70	82	56	30	59	48	90	43	26	47	1	66	10	57	
68	67	75	66	99	28	79	1	9	6	93	22	79	26	29	74	30	48	91	93	90	26	76	69	47	48	21	51	90	84	96	0	92	15	27	40	78	78	78	46	42	64	65	75	83	28	79	19	12	79	100	8	43	
85	64	95	44	95	80	38	25	83	5	23	10	87	5	96	83	87	52	76	100	42	22	41	11	37	10	21	39	83	90	97	82	0	82	73	46	42	60	61	67	99	74	1	63	14	90	68	33	24	46	69	26	15	
71	60	70	8	88	21	22	74	79	96	72	75	20	22	3	84	77	22	43	28	68	84	6	63	64	46	11	73	2	42	54	11	65	0	3	25	33	64	38	55	77	8	77	5	19	48	84	34	37	86	79	28	82	
71	90	88	42	19	56	54	36	73	98	24	15	24	81	83	41	87	61	4	76	49	98	36	73	17	88	32	68	16	29	91	3	60	95	0	57	22	4	59	65	16	7	31	58	37	22	4	76	7	28	78	38	31	
36	97	63	70	35	16	52	57	70	69	81	46	74	17	33	2	45	81	94	57	57	58	99	73	12	52	45	48	55	59	15	73	53	35	59	0	91	76	51	41	47	17	70	4	70	18	26	95	75	83	29	34	66	
84	43	45	44	6	39	65	52	21	74	69	52	37	51	13	42	82	3	55	12	74	64	55	52	71	52	73	98	71	95	39	64	19	49	31	69	0	85	50	81	18	45	24	3	53	88	34	46	68	19	60	36	83	
43	6	85	14	93	86	83	3	98	28	74	10	83	79	2	80	61	2	55	63	3	32	58	33	66	82	74	74	69	13	76	32	1	11	57	89	22	0	25	88	9	38	60	81	39	65	80	7	99	60	97	34	87	
26	48	16	88	72	4	8	80	19	5	24	69	20	66	35	28	32	3	99	23	67	23	93	7	79	29	66	39	19	75	26	54	3	29	49	94	97	59	0	35	87	1	20	32	23	52	82	23	55	20	19	65	90	
50	28	14	36	19	70	9	5	37	25	30	58	39	36	87	29	92	33	75	67	80	94	52	80	81	31	58	33	11	6	70	20	44	52	33	55	99	62	1	0	53	65	63	20	29	18	45	93	15	40	88	20	76	
81	87	83	33	58	61	9	81	11	42	75	33	66	51	51	90	18	46	27	41	46	96	96	49	18	69	52	91	60	41	75	99	35	39	97	83	10	14	11	79	0	79	39	36	14	25	10	3	13	71	72	9	58	
94	59	59	100	58	7	28	38	26	24	82	99	28	14	5	65	58	66	54	36	92	88	8	18	86	49	96	10	60	13	44	13	40	14	67	43	68	26	48	57	79	0	24	16	64	61	49	10	4	35	79	92	42	
94	27	25	41	81	15	59	60	82	69	52	83	66	56	39	76	20	13	56	58	71	61	27	78	12	39	6	13	5	17	80	35	29	85	23	14	51	27	30	29	12	52	0	99	83	91	69	31	23	67	17	20	70	
12	9	4	13	19	24	85	86	30	37	48	21	67	69	5	77	23	2	89	24	72	19	7	88	65	6	58	94	94	89	36	33	55	18	97	17	72	99	17	65	67	94	8	0	20	45	50	14	50	35	39	37	63	
73	94	78	1	87	51	43	40	66	54	63	39	48	94	77	77	27	78	9	67	57	91	31	6	15	48	72	1	76	63	7	62	70	50	100	77	59	78	3	31	47	97	42	16	0	37	84	60	19	58	82	6	47	
78	40	44	33	30	92	31	52	62	16	26	95	99	51	91	50	1	28	100	91	3	5	6	91	16	54	94	31	30	37	10	97	45	66	45	59	95	52	51	38	69	54	42	5	81	0	96	59	69	65	11	82	7	
64	53	17	38	75	66	68	12	74	60	94	22	7	58	37	97	18	82	27	91	57	5	49	100	70	12	82	49	1	20	8	42	1	11	98	43	60	92	32	4	81	62	23	41	27	47	0	38	65	99	59	25	43	
70	22	27	96	3	36	48	14	69	23	28	14	57	69	72	72	79	26	40	100	16	20	12	16	84	7	28	62	59	36	96	36	50	15	27	53	58	87	31	96	2	87	23	91	26	96	25	0	12	37	52	2	42	
33	29	59	83	94	94	88	11	92	52	86	14	14	64	15	71	63	88	87	27	62	3	53	96	37	94	55	97	30	73	58	46	19	18	78	56	55	34	3	49	77	98	49	84	79	14	3	37	0	37	74	65	34	
35	24	14	82	35	11	91	20	53	24	52	21	19	7	51	99	51	53	36	37	33	28	62	46	100	50	88	94	83	45	4	28	71	16	96	87	62	94	82	92	95	4	39	18	28	29	29	55	24	0	14	4	11	
62	20	16	16	62	55	39	60	46	69	73	31	15	90	11	64	97	61	14	63	13	93	90	3	61	69	4	61	24	81	17	30	7	17	49	82	69	50	15	53	91	44	24	48	25	82	22	29	66	21	0	32	10	
37	1	88	87	20	70	50	26	52	95	11	29	57	20	12	91	86	62	1	83	23	2	86	90	65	65	1	87	24	10	25	87	45	52	60	49	76	1	27	17	87	56	83	98	51	70	62	69	3	28	19	0	100	
24	14	43	20	11	35	44	69	47	32	64	39	76	48	43	65	57	7	44	47	61	62	48	98	24	16	52	44	98	100	43	82	67	54	20	31	79	94	20	4	15	31	74	34	49	99	77	45	3	66	66	17	0	
26	39	71	55	88	39	71	40	39	35	58	81	77	62	59	80	9	22	66	56	85	63	
39	26	55	26	50	31	64	16	47	41	24	57	45	23	45	41	46	16	55	30	56	32	
71	55	26	78	80	85	18	70	40	40	72	108	31	57	100	59	71	60	109	25	103	81	
55	26	78	26	39	23	89	15	73	66	9	31	60	26	24	42	63	35	33	53	31	8	
88	50	80	39	26	62	96	50	93	87	32	46	50	28	58	21	96	66	64	59	34	32	
39	31	85	23	62	26	92	16	68	62	30	42	74	44	21	62	48	28	29	61	48	30	
71	64	18	89	96	92	26	79	33	36	84	120	49	72	109	76	68	65	118	38	116	94	
40	16	70	15	50	16	79	26	60	53	18	44	58	29	30	48	48	20	39	46	46	23	
39	47	40	73	93	68	33	60	26	7	71	104	60	65	88	77	35	41	97	39	104	80	
35	41	40	66	87	62	36	53	7	26	64	97	56	59	81	72	32	34	90	34	97	73	
58	24	72	9	32	30	84	18	71	64	26	36	52	17	33	33	66	36	42	47	33	10	
81	57	108	31	46	42	120	44	104	97	36	26	85	51	24	60	90	65	23	83	13	26	
77	45	31	60	50	74	49	58	60	56	52	85	26	35	84	29	80	58	93	22	78	61	
62	23	57	26	28	44	72	29	65	59	17	51	35	26	50	19	69	40	59	34	45	26	
59	45	100	24	58	21	109	30	88	81	33	24	84	50	26	65	68	47	9	75	34	26	
80	41	59	42	21	62	76	48	77	72	33	60	29	19	65	26	86	57	73	40	51	39	
9	46	71	63	96	48	68	48	35	32	66	90	80	69	68	86	26	30	76	59	94	71	
22	16	60	35	66	28	65	20	41	34	36	65	58	40	47	57	30	26	56	39	67	43	
66	55	109	33	64	29	118	39	97	90	42	23	93	59	9	73	76	56	26	85	35	34	
56	30	25	53	59	61	38	46	39	34	47	83	22	34	75	40	59	39	85	26	78	57	
85	56	103	31	34	48	116	46	104	97	33	13	78	45	34	51	94	67	35	78	26	24	
63	32	81	8	32	30	94	23	80	73	10	26	61	26	26	39	71	43	34	57	24	26	
325		3042		3233		2700		4770		768		3828		2700		390		1848		5612		5429		4970		1240		483		3822		380		1775		6545		2009		2366		6188		
2136		900		5467		4185		984		3752		4840		2646		445		4482		2923		3420		3680		432		264		864		4992		2747		438		104		322		240		
360		2254		2925		650		126		407		3402		1079		5415		1632		1705		1734		6120		2665		1674		2220		897		272		3588		260		1265		2074		
1426		1710		608		2016		912		3840		3792		3080		196		1125		2214		6384		705		1625		6984		2117		6006		1462		4698		1067		6887		3000		
2730		75		1600		2856		4950		1620		1482		2050		1215		682		4371		82		1152		2888		7029		2150		440		28		6960		644		3840		2508		
945		1972		88		3024		2496		2009		3555		2050		1026		360		2968		7395		2014		1666		1104		5568		2772		264		2184		62		4930		5368		
4774		570		8910		2912		5096		2964		2541		3740		1854		9600		2546		245		6942		1320		1064		3575		2784		567		952		1700		800		2697		
238		2700		870		2405		5858		3496		3230		3519		572		2205		6510		4872		8649		5621		4288		6650		51		2923		1820		6192		1316		5840		
572		235		4180		1173		45		1664		4026		32		1508		1980		361		5076		3906		1404		1980		1800		408		198		3402		2850		208		2059		
1276		2397		3895		384		2322		925		2425		1406		5984		1116		2646		640		728		6336		1080		3315		740		2170		4356		1480		4176		2530		
1037		999		36		3465		1610		570		2397		2870		4850		1058		2405		1314		1547		1804		5780		675		130		2337		3542		351		3484		2115		
1710		330		3458		5888		5353		2752		356		4998		399		1908		3795		7225		4275		7469		2806		8170		44		3393		5610		75		1012		2592		
26		2394		3168		4650		5568		1430		2700		2352		70		135		4712		4600		5551		1770		6600		7081		276		1624		1176		2808		4324		5460		
4752		1998		2059		2058		4648		4674		3485		2226		1640		2065		1935		5846		1702		840		6912		2850		3933		1548		3402		340		300		636		
7290		3174		3570		812		1218		1275		7100		2814		3956		172		1488		1568		1914		364		2288		1230		3827		2940		4000		2108		1806		126		
38		1681		5208		2074		6059		516		3663		1204		5760		660		2058		2304		4080		3192		48		666		1551		1326		725		4544		5320		820		
352		276		4588		3780		8352		4183		5680		3936		228		2800		594		1320		3362		1518		536		2784		234		1830		1776		5978		5208		6319		
3648		3311		6144		414		1081		1092		5350		319		6675		3608		2418		1264		924		3354		913		280		7104		4018		306		4047		299		136		
3996		1674		135		4988		8722		5915		80		7084		585		3080		6960		5916		1722		6336		1498		5382		5760		6240		1872		1848		3024		8280		
4312		1680		950		874		2322		1258		6760		2000		5561		4851		840		1400		7821		3105		120		4575		65		2580		570		5810		627		462		
3283		2366		4960		248		3384		495		7020		564		923		960		336		2739		5590		896		1580		4312		4002		2528		2175		1320		2808		855		
4992		4929		10692		3136		5980		2132		8190		3306		3948		8096		164		1638		4600		4872		216		4161		3723		4266		3		4399		1073		2142		
7371		364		5670		2058		880		4690		4437		2052		8455		4284		1320		3843		3627		2755		3360		528		5194		345		1001		3744		1400		616		
3268		1817		2720		2254		4347		1144		1400		1794		1740		2025		4048		1360		1972		3600		621		1833		3036		980		3432		273		3157		4428		
2665		352		315		522		1081		888		2232		416		1045		1632		425		4116		4000		1242		1702		1599		4851		171		799		456		931		675		
7031		2296		5548		2790		261		4823		1513		984		6300		6396		1886		3696		540		836		4836		1275		6622		1232		2006		3009		2006		2262		
1720		3243		3953		1980		1500		1188		5880		2964		6885		3476		1008		2773		1620		1032		5280		272		1488		5888		4958		672		3744		600		
1188		384		2915		1170		756		2976		2318		1332		704		2072		2673		5307		4365		540		864		3828		1638		299		4617		2668		540		1980		
1539		725		3185		3520		1344		1650		245		858		1833		3948		2886		292		460		1242		2278		1800		4278		1786		3696		616		1496		3666		
3660		2115		1104		4104		2133		2280		1309		378		2320		1512		1139		8652		2880		3080		7440		1620		5192		4450		3162		1743		4554		4697		
3916		2670		7308		816		5005		196		7176		1092		5467		1152		2425		1296		1846		2800		1309		5700		4452		1830		1430		840		2142		897		
960		924		1768		6534		9009		798		2160		4182		855		1044		6175		8645		1848		2079		7700		78		200		558		7905		176		8439		4891		
2993		2940		285		3300		3240		372		1010		2436		750		621		3738		2115		2580		5488		210		3700		1650		2448		1898		2952		972		3800		
4032		232		7178		224		1325		2808		1740		1350		7144		1656		581		245		510		867		2088		145		3744		1935		1980		882		261		620		
4620		2385		3382		1541		912		2322		721		2627		4784		7654		1890		2002		3315		1120		420		3496		516		3135		1160		6500		273		1078		
9207		1620		3904		4730		600		1672		6314		5734		783		7790		4232		1120		1485		2112		1925		644		8415		5183		4284		1323		1416		2448		
612		2520		6700		4370		3318		1888		3264		1829		2652		374		3136		5037		2139		3975		3763		6106		544		1036		1769		1372		5082		1944		
4224		162		117		3871		5525		2739		330		2590		480		1914		5846		9020		2496		2501		7500		1690		3055		3762		5559		189		9116		4032		
2356		4760		378		2808		1748		3526		2500		4320		2961		4048		781		749		1917		840		4141		4400		6237		1134		3630		1586		8989		810		
4524		306		1060		6300		4725		5822		1976		594		4620		3952		2852		9215		663		1748		1222		1764		7280		2666		9888		115		2430		3312		
780		564		5100		2002		1080		1659		8991		1696		2225		5330		735		1450		3010		52		150		4154		3588		4368		576		6699		2240		1344		
754		2993		28		132		1387		781		1272		1311		1020		261		5640		576		1470		912		4263		1944		3422		1610		4800		238		2760		6930		
88		1786		7310		966		4320		693		7568		2310		2065		4081		3312		3410		4674		2320		1248		7700		1333		625		2385		3648		4968		1300		
2212		2752		900		2496		3420		1242		5733		4482		6279		4544		2623		4366		434		390		4332		640		2016		5568		7395		930		4290		1785		
5082		2700		4756		1769		2500		3792		1460		2244		5780		4712		980		1300		2574		384		3180		210		511		2288		3294		3325		405		1736		
3384		40		1056		2788		1288		2592		2240		1127		3920		1221		1581		1755		1722		2408		689		792		3528		1110		3162		2475		5760		2840		
578		3100		1026		1512		7290		1215		4860		3510		456		209		1026		3071		2480		4536		130		5180		1044		1843		6570		2880		3315		3721		
1752		3666		6384		532		1771		451		3783		1914		3219		2400		96		351		118		1092		1295		544		972		2288		3321		1711		1311		187		
7392		2650		1800		330		544		1040		1995		225		4656		6390		378		522		4851		2574		1804		2625		1953		2432		3168		2412		17		242		
690		660		4982		2379		3762		880		9400		1421		2666		1450		4958		4160		194		608		3416		5225		1242		3666		1891		7007		3872		5934		
1273		1170		1701		4897		1218		4270		1634		2052		376		989		1716		6600		442		3108		1577		2736		5658		50		6532		99		7462		5642		
3960		1830		1804		86		3081		2726		1710		2100		3648		4888		2030		5600		816		126		2479		600		3195		4050		7144		1360		189		1540		
45		440		4650		476		3588		2886		2013		756		3381		714		1104		3717		592		504		3300		3400		2444		2231		1947		1300		2800		2706		
