53 22 1
0	34	40	49	72	34	74	72	86	43	61	54	40	27	93	57	35	97	56	34	92	32	37	30	52	44	35	84	59	51	59	86	95	74	41	76	94	44	90	60	63	70	87	82	60	97	73	58	87	77	78	100	97	
89	0	65	64	32	56	68	91	58	80	91	79	85	78	81	26	92	64	60	29	79	62	75	76	40	94	90	92	66	35	59	100	41	58	48	64	91	58	60	86	52	41	100	36	72	71	25	25	83	80	49	56	76	
76	40	0	78	87	32	31	83	72	41	41	31	54	97	97	54	45	77	46	84	84	57	46	39	25	39	99	43	87	35	55	70	38	87	36	100	44	42	32	41	73	77	85	77	82	75	73	29	70	42	49	78	33	
82	64	67	0	50	78	35	37	61	90	86	67	81	49	35	65	48	69	64	57	44	53	54	58	61	54	46	30	53	44	76	76	64	80	79	96	60	96	49	59	64	75	55	71	99	36	75	51	66	64	88	26	45	
73	66	94	45	0	43	89	77	59	87	26	37	78	78	58	69	82	100	77	46	82	38	25	62	31	37	93	84	81	58	25	69	64	30	66	54	41	54	72	75	78	65	46	87	53	77	48	25	32	64	83	41	29	
30	37	80	47	28	0	59	64	58	36	46	88	77	68	76	50	29	100	66	25	90	27	53	62	68	81	76	65	27	34	98	39	51	71	71	34	67	97	52	88	99	44	44	57	86	93	43	82	77	59	45	75	33	
40	33	66	25	38	70	0	31	77	53	88	34	98	27	31	62	83	95	44	52	83	62	81	76	76	82	27	42	41	67	74	71	53	42	42	74	37	81	37	28	75	34	97	61	72	94	26	70	79	62	29	58	64	
83	29	58	99	60	50	58	0	40	38	53	96	98	44	30	34	65	37	64	32	88	53	57	49	79	68	91	82	88	78	54	96	71	52	66	59	55	43	31	57	60	47	32	41	85	65	75	90	43	79	45	54	31	
59	42	85	62	25	45	75	57	0	98	35	85	96	38	71	29	51	47	63	87	88	80	50	85	73	28	28	36	83	29	64	95	41	40	31	78	78	62	44	79	53	40	42	58	60	90	99	58	27	64	27	82	69	
87	50	42	65	57	55	100	98	89	0	48	36	100	73	60	95	77	86	66	68	37	96	87	36	28	51	33	32	64	26	67	90	64	76	81	78	26	39	75	51	30	35	95	41	53	69	37	27	77	82	79	30	69	
95	95	57	63	88	94	70	80	64	62	0	99	68	45	65	78	75	32	66	71	75	62	68	69	58	36	63	80	27	28	64	49	27	43	33	54	66	70	71	96	83	63	61	74	77	55	62	61	78	65	46	71	46	
78	65	96	42	56	70	84	94	76	87	65	0	35	93	44	74	25	96	45	90	46	97	63	34	56	78	58	33	83	32	58	51	47	82	50	50	29	68	61	40	33	99	90	62	52	86	37	37	29	36	60	53	92	
57	56	74	48	29	86	93	94	93	83	37	68	0	86	64	90	46	91	69	54	86	64	96	56	69	81	91	50	39	81	79	91	30	78	91	52	31	37	56	32	76	67	86	91	83	73	93	91	61	33	53	54	77	
34	30	35	61	78	43	54	99	72	76	94	52	90	0	57	30	62	61	59	62	81	95	47	36	33	31	98	56	43	98	88	40	34	39	50	68	58	69	57	52	54	70	57	36	75	100	78	55	89	87	85	53	25	
61	73	74	74	85	53	52	54	50	77	36	47	75	89	0	35	70	25	94	54	64	51	45	47	88	34	73	28	59	53	36	82	75	25	85	67	46	56	49	64	79	88	42	60	53	28	30	40	68	88	57	88	47	
38	52	95	69	53	60	72	96	55	28	58	70	81	90	34	0	75	88	69	75	99	26	95	39	98	64	46	79	69	88	88	75	80	73	51	65	75	49	91	58	94	46	97	33	56	88	98	50	64	65	87	95	75	
43	96	70	34	43	92	39	37	88	70	72	88	76	54	91	75	0	25	76	72	59	68	27	51	89	53	75	68	29	81	46	58	38	31	93	100	70	27	77	62	68	93	58	77	40	61	45	96	43	97	61	34	98	
90	41	25	84	28	97	73	68	35	34	87	63	74	63	65	33	93	0	46	54	54	88	43	34	80	74	40	89	26	33	39	52	84	79	75	69	51	36	47	37	42	76	55	92	69	50	58	78	88	85	89	46	45	
37	65	30	100	82	34	37	57	83	41	57	27	95	33	45	61	85	44	0	46	53	40	95	83	71	68	52	93	40	33	85	78	26	81	33	93	74	51	54	41	50	26	94	84	54	80	88	91	34	51	96	52	51	
31	68	84	89	62	87	73	58	51	51	46	94	72	81	36	84	44	71	89	0	71	34	53	35	44	34	40	82	30	59	98	42	40	76	31	89	36	34	86	96	28	29	88	35	85	42	55	70	74	29	99	86	56	
27	33	99	90	76	88	43	79	69	41	42	25	59	56	95	26	64	53	90	85	0	50	72	74	73	44	26	100	40	73	67	53	34	59	35	69	66	61	92	31	52	32	47	88	94	87	98	86	85	88	59	73	77	
86	60	39	55	95	60	53	64	42	93	99	35	59	77	46	56	81	27	48	39	86	0	79	56	84	79	68	73	85	25	72	51	60	62	65	49	90	35	55	54	89	29	59	83	47	98	100	100	81	51	85	40	70	
66	44	40	68	64	81	71	100	85	67	36	33	64	43	68	50	76	30	89	91	50	36	0	75	55	69	67	62	71	95	71	44	28	72	51	26	38	71	57	68	80	53	52	53	31	69	56	33	49	77	67	91	65	
99	29	61	33	100	66	78	34	61	29	58	94	58	90	100	66	34	89	39	75	74	98	59	0	35	46	98	70	89	29	95	97	60	46	59	57	90	40	54	82	86	76	79	76	48	37	77	94	37	25	38	38	40	
75	76	64	49	60	49	32	91	58	36	74	96	92	75	40	37	26	37	33	52	67	98	43	26	0	92	92	94	66	38	62	86	96	69	66	60	82	50	38	63	53	87	98	25	47	59	92	89	44	80	88	57	78	
55	64	64	31	55	84	45	48	39	82	72	74	49	36	39	59	65	37	95	56	27	37	67	99	35	0	48	51	37	49	53	73	70	27	50	30	66	62	46	44	58	75	49	25	98	32	49	97	51	37	99	33	28	
98	84	41	32	44	58	43	46	66	92	89	75	67	82	93	89	82	42	100	44	53	47	81	100	83	57	0	60	32	38	90	63	95	93	47	72	99	66	88	29	39	99	83	91	27	64	53	98	39	42	70	93	66	
31	84	83	78	28	92	30	100	45	62	77	81	96	77	94	38	86	46	61	94	78	55	37	93	40	66	53	0	86	42	75	50	64	59	71	75	26	87	53	66	98	81	85	82	59	55	43	78	41	75	55	46	51	
47	77	97	84	93	26	99	29	56	37	85	25	70	95	33	66	30	67	54	61	54	56	67	96	78	69	25	46	0	81	67	67	45	33	37	51	86	45	39	56	74	65	30	60	53	32	62	35	41	58	51	100	92	
51	58	85	99	47	68	66	35	63	62	80	31	41	38	54	53	45	37	90	43	92	85	98	44	46	66	79	64	61	0	90	56	26	94	97	68	100	55	69	86	56	28	66	34	68	98	76	40	67	88	47	48	99	
99	69	50	64	31	86	76	70	40	40	37	46	40	85	91	84	31	37	43	82	64	54	90	50	70	84	99	97	87	84	0	88	72	83	55	69	56	85	61	77	86	66	47	69	61	93	57	44	60	25	75	31	67	
76	75	81	74	99	46	84	25	31	29	95	41	84	44	46	81	47	60	94	95	92	44	82	76	60	61	40	63	93	88	97	0	94	36	44	55	83	83	83	59	56	73	74	81	88	45	84	38	34	84	100	30	57	
88	73	96	57	96	85	53	43	87	28	42	32	90	28	97	87	91	63	82	100	56	41	55	33	52	32	40	54	87	93	98	87	0	87	80	59	56	70	70	75	100	81	25	72	34	93	76	49	42	59	76	44	36	
78	70	77	30	91	40	41	80	84	97	79	81	39	41	26	88	82	41	56	45	76	88	28	72	73	59	33	80	26	56	65	32	73	0	27	43	50	73	53	66	83	30	82	28	39	60	88	50	52	89	84	46	86	
78	93	91	56	38	67	65	51	80	98	42	35	43	85	87	55	90	70	27	82	62	99	51	80	37	91	48	76	36	46	93	26	69	96	0	68	41	27	69	73	36	30	48	68	53	40	27	82	29	45	83	53	48	
51	98	72	78	51	36	64	67	77	77	86	59	80	37	49	25	58	86	95	67	68	68	100	80	33	63	58	61	66	69	36	80	64	51	69	0	94	82	63	56	60	37	77	27	77	38	44	96	81	87	46	50	74	
88	57	58	57	29	54	73	64	40	81	77	64	52	63	34	56	86	27	66	33	80	73	66	63	78	63	79	99	78	96	54	72	39	62	48	77	0	89	62	85	38	59	42	26	65	91	50	59	76	39	70	52	87	
57	28	89	35	95	90	87	26	99	45	80	32	88	84	25	85	71	26	66	72	27	48	68	49	74	86	80	81	77	34	82	49	25	32	68	92	41	0	43	91	31	53	70	86	54	74	85	29	99	69	98	50	90	
44	60	37	91	79	28	30	85	39	28	43	76	39	74	51	45	49	26	99	42	75	41	95	29	84	46	74	54	38	81	44	65	26	46	61	96	98	69	0	51	91	25	39	48	42	63	87	41	66	39	38	73	92	
62	46	35	51	38	77	31	28	52	43	47	68	54	51	90	46	94	49	81	75	85	95	64	85	86	48	68	49	32	29	77	39	57	64	49	66	99	71	25	0	65	73	72	39	46	38	58	95	35	55	91	39	82	
85	91	87	49	68	70	31	86	33	56	81	49	75	63	63	93	38	59	45	56	59	97	97	61	38	77	64	93	70	55	81	99	51	53	98	88	32	35	32	84	0	84	53	51	35	43	32	26	34	78	79	31	69	
95	69	69	100	68	29	45	53	44	43	86	99	45	35	28	73	68	74	65	51	94	91	30	38	89	61	97	32	70	34	57	34	55	35	75	57	76	44	60	68	84	0	42	36	73	70	61	32	27	51	84	94	56	
95	45	43	55	85	35	69	70	86	76	64	87	75	66	54	82	39	34	67	68	78	71	45	83	33	54	28	34	28	37	85	51	46	88	41	34	63	44	47	46	33	63	0	99	87	93	77	48	42	75	37	40	78	
33	31	27	34	39	42	89	90	47	53	61	40	75	77	28	83	42	25	92	42	79	39	29	91	73	29	68	96	95	92	52	49	66	38	98	37	79	99	37	73	75	96	30	0	39	58	62	34	62	50	54	52	72	
80	96	83	25	90	63	56	54	74	65	72	53	60	96	83	83	45	84	31	75	68	94	48	29	35	60	79	25	82	72	29	71	77	62	100	83	69	83	26	48	60	98	56	36	0	52	88	70	39	69	87	29	60	
83	54	57	49	47	94	47	63	71	36	44	96	99	63	93	62	25	45	100	93	26	28	29	93	36	65	96	48	47	52	31	97	58	75	58	69	97	64	63	53	77	65	56	28	86	0	97	69	77	73	33	87	29	
73	64	37	53	81	74	75	33	81	70	95	41	29	69	52	98	38	86	45	93	67	28	61	100	78	33	86	62	25	40	30	56	25	33	98	57	70	94	48	27	86	71	42	55	45	60	0	53	74	99	69	43	57	
77	41	45	97	26	51	61	35	77	41	46	35	68	76	79	79	84	44	55	100	36	39	33	36	88	29	46	72	69	51	97	52	62	36	45	64	68	90	48	97	25	90	42	93	44	97	43	0	33	52	64	26	56	
49	46	69	87	95	96	91	33	94	64	89	35	35	73	35	78	72	91	90	44	71	26	65	97	52	95	66	98	47	80	68	59	39	38	83	67	66	50	26	61	83	98	61	88	84	35	27	52	0	52	80	74	50	
51	43	35	86	51	32	94	39	64	42	64	40	38	30	63	99	63	65	51	52	49	46	71	59	100	62	91	95	87	58	27	45	78	36	97	90	71	96	87	94	97	27	54	38	45	46	46	66	42	0	35	27	33	
71	39	36	37	71	66	54	70	59	77	80	48	35	93	33	72	98	70	35	72	34	95	92	27	71	77	27	70	42	86	37	47	30	37	61	86	76	62	35	65	93	58	42	60	43	86	41	47	74	40	0	49	31	
52	25	91	90	40	77	62	44	64	96	33	46	68	40	33	93	89	71	25	87	42	26	89	92	73	73	25	90	42	32	43	90	59	64	70	61	82	25	44	37	91	67	87	99	63	77	72	77	26	45	38	0	100	
42	35	57	39	32	50	57	76	60	48	73	54	82	61	57	73	68	30	57	60	70	71	61	98	42	36	64	57	99	100	57	87	75	65	39	48	84	96	39	27	36	47	80	50	62	100	83	58	27	75	74	37	0	
26	39	71	55	88	39	71	40	39	35	58	81	77	62	59	80	9	22	66	56	85	63	
39	26	55	26	50	31	64	16	47	41	24	57	45	23	45	41	46	16	55	30	56	32	
71	55	26	78	80	85	18	70	40	40	72	108	31	57	100	59	71	60	109	25	103	81	
55	26	78	26	39	23	89	15	73	66	9	31	60	26	24	42	63	35	33	53	31	8	
88	50	80	39	26	62	96	50	93	87	32	46	50	28	58	21	96	66	64	59	34	32	
39	31	85	23	62	26	92	16	68	62	30	42	74	44	21	62	48	28	29	61	48	30	
71	64	18	89	96	92	26	79	33	36	84	120	49	72	109	76	68	65	118	38	116	94	
40	16	70	15	50	16	79	26	60	53	18	44	58	29	30	48	48	20	39	46	46	23	
39	47	40	73	93	68	33	60	26	7	71	104	60	65	88	77	35	41	97	39	104	80	
35	41	40	66	87	62	36	53	7	26	64	97	56	59	81	72	32	34	90	34	97	73	
58	24	72	9	32	30	84	18	71	64	26	36	52	17	33	33	66	36	42	47	33	10	
81	57	108	31	46	42	120	44	104	97	36	26	85	51	24	60	90	65	23	83	13	26	
77	45	31	60	50	74	49	58	60	56	52	85	26	35	84	29	80	58	93	22	78	61	
62	23	57	26	28	44	72	29	65	59	17	51	35	26	50	19	69	40	59	34	45	26	
59	45	100	24	58	21	109	30	88	81	33	24	84	50	26	65	68	47	9	75	34	26	
80	41	59	42	21	62	76	48	77	72	33	60	29	19	65	26	86	57	73	40	51	39	
9	46	71	63	96	48	68	48	35	32	66	90	80	69	68	86	26	30	76	59	94	71	
22	16	60	35	66	28	65	20	41	34	36	65	58	40	47	57	30	26	56	39	67	43	
66	55	109	33	64	29	118	39	97	90	42	23	93	59	9	73	76	56	26	85	35	34	
56	30	25	53	59	61	38	46	39	34	47	83	22	34	75	40	59	39	85	26	78	57	
85	56	103	31	34	48	116	46	104	97	33	13	78	45	34	51	94	67	35	78	26	24	
63	32	81	8	32	30	94	23	80	73	10	26	61	26	26	39	71	43	34	57	24	26	
559		3276		3965		3480		5850		1728		4292		3150		910		1936		5734		6230		5460		2480		2001		4836		530		1950		6853		2744		4004		6324		
3738		1900		5893		4275		1032		4489		5808		3294		2492		5395		3108		3990		3760		999		1782		948		6048		3685		2117		1300		1380		1160		
990		2277		4050		1118		1638		572		4536		1131		5472		2448		2046		2550		6324		3034		2015		3180		1638		612		3666		1456		2255		2414		
2604		2040		1216		2688		1824		4380		4032		3388		1323		1935		2665		6688		900		1850		7056		2320		6204		2150		5508		1078		6958		3450		
3066		675		1984		3417		5346		2538		2052		2542		1566		1034		4465		2050		1764		3116		7029		2850		1408		700		7200		826		4800		3306		
1377		2204		1144		3564		3744		2695		3780		2542		1235		564		3551		7650		2809		2450		2484		5760		2800		726		3510		806		5865		5551		
5544		1824		9460		3008		5148		3198		4840		3916		3914		9600		2850		357		7387		2310		1273		4290		4176		1953		1139		3400		1100		2755		
595		3348		2784		3380		6868		3772		4505		3876		1716		2842		6650		5829		8835		6083		4800		7410		442		3108		3080		6480		3290		6205		
1496		300		4510		1449		1125		2016		4686		416		2392		2565		741		5184		3990		1512		2565		2232		1530		682		3888		2880		1404		2262		
1653		2961		5225		1488		3870		1300		4171		1961		6188		2356		3294		2048		2730		6402		1760		4590		1443		2485		4400		2886		4896		3245		
2257		1404		900		3690		2346		1824		3060		3157		4900		1886		2738		2774		1581		1892		6052		1161		1625		2788		4543		585		4221		2726		
1767		1595		4823		6016		6565		3096		2403		5049		1653		2703		4554		7565		5605		7546		3599		8550		572		3510		5874		1875		2944		3672		
650		2736		3552		5022		6351		2420		3150		2928		392		315		5084		5704		5673		2773		6825		7154		759		1904		2940		3081		5546		5810		
4914		2160		2262		2744		4872		4902		3649		2688		2200		2415		2494		6320		1863		1350		6984		3078		4389		2052		4536		356		2025		1749		
7452		3542		4760		1288		1260		2193		7800		3150		5244		2236		1704		1952		2842		952		2816		1650		5073		3660		4250		3100		1869		588		
950		2255		6231		2414		6351		684		5148		1596		6120		2112		2562		2928		5185		3808		624		2294		2303		1802		1247		5183		5376		1599		
456		1334		5254		4347		8640		4324		6035		4128		1064		2975		2046		3080		4510		2829		2010		4176		249		2130		3108		5978		6231		6532		
4288		3526		7008		738		1974		1456		6634		928		7209		4756		2470		1344		2618		3569		957		1568		7178		4263		646		4757		782		510		
4810		2790		324		5934		8811		6643		310		7238		1365		3280		7280		7308		2296		6402		3745		5796		6120		6305		4212		2211		4928		8460		
4648		2240		3040		1121		3078		1360		7696		2125		6225		5544		1316		1650		7821		3465		215		4941		1625		3010		795		6090		1287		880		
3675		2418		5680		384		3713		735		7470		720		2414		2240		640		2871		5785		1472		1680		4459		4408		2688		2349		2310		3024		1020		
5312		4982		10692		3168		6110		2236		9009		3420		5264		8272		1107		1872		5704		5104		360		4964		4599		4536		75		5312		1702		2448		
7826		1508		6020		2744		1056		5250		5481		2964		8633		5292		1960		4392		3705		2813		4270		684		6370		1932		2618		4108		2250		1540		
3526		1932		2848		2891		4788		2132		2000		2301		2040		2150		4136		2960		2312		3600		2139		2538		3404		1400		4524		520		4312		4644		
2993		464		1764		828		1974		1248		3456		504		2145		2400		731		4312		4250		1495		2183		2214		4851		589		1739		1254		1862		1125		
7268		2747		5986		2883		414		4929		3293		1763		6804		6708		1978		3872		1485		1083		4940		1377		7138		2296		2950		3519		2346		2340		
3354		3572		4623		2596		1500		2508		6468		3536		7225		4582		1620		3540		2088		1368		5610		400		3348		6016		5550		1680		4032		1440		
1764		388		3498		1620		1890		3040		3233		1440		1628		2479		2673		5490		4410		1053		1776		3960		2268		546		4902		2726		1860		2376		
2508		1150		3255		3740		2160		2585		1372		1599		2538		3990		3071		1971		840		1495		3350		2100		4712		2280		4697		737		2720		3901		
4260		2726		1128		4896		3476		3572		1411		1827		2465		1820		2479		9064		3060		3630		7905		2700		5369		4600		4794		1827		5841		5390		
4048		2760		7560		1008		5170		322		7728		1162		5893		2432		2450		1836		3124		3120		1411		5700		4664		2100		1716		2100		2646		1242		
1320		1722		2600		6600		9009		1995		2784		4437		1020		1080		6240		8930		2970		3087		7700		1950		640		1178		8075		1188		8730		5475		
3280		3276		2565		3300		4176		576		3232		2520		2325		2139		3864		2700		4042		5544		672		4588		2500		2736		2080		3960		2052		3840		
4608		870		7252		504		1625		3024		3393		1625		7296		2967		609		1050		1632		1071		2448		812		4608		2537		2552		1862		899		710		
5390		2880		4717		1725		1272		2795		2987		2886		5888		7912		1953		2046		4095		1632		1155		3572		2494		3762		1840		6500		520		1148		
9300		2538		4480		4895		1075		3116		6806		5856		2697		7954		4324		2520		1947		2368		3311		826		8811		5680		5292		2205		2537		3060		
684		2640		6700		4462		4424		2208		4148		2139		2925		1122		3528		5621		3312		4293		4134		6390		833		1134		2806		2205		5698		2754		
4818		1404		306		4898		6290		4067		517		3710		1152		2244		6216		9460		2847		3416		8100		2860		3900		4275		6867		810		9540		5124		
3648		4984		462		4056		3192		4816		2500		5040		3384		4186		2343		3103		2106		1960		5555		4675		6545		2394		5500		1846		9292		2592		
5304		1479		1280		6440		5103		6396		2432		2046		4840		4264		3658		9409		819		2438		3196		2352		7440		3534		9991		644		4050		4248		
2040		1551		6324		2158		2280		1764		9546		2048		3827		5986		1400		1700		4386		1300		162		4757		4416		4512		632		6930		2520		1708		
1972		3280		364		1716		2774		2272		1560		2394		1500		899		5760		2688		1860		1872		5307		2808		4002		2300		5952		518		4324		6930		
594		2280		7650		1764		5200		1029		7832		2460		3009		4399		3696		4092		5494		3132		1911		7700		1767		1075		2880		4352		5451		2200		
3634		3139		1755		3172		3456		2622		5859		4698		6417		4992		3053		5106		658		910		5092		880		3528		5626		7650		1410		4884		2601		
5478		2700		4988		2030		2500		4032		2847		2508		6052		5084		1220		2236		2772		388		3710		490		2117		2816		3965		3395		1395		1988		
3420		224		1968		2924		2296		2844		3080		1403		3960		1749		1953		2925		2310		2520		1802		1672		3696		1200		3906		2500		5952		3120		
850		3100		2106		2430		7452		1980		5022		3627		912		608		2052		4316		3410		4752		1625		5600		1224		1862		6716		3160		4590		4331		
3066		3744		6888		855		1909		1312		5238		2244		4524		3760		464		918		1475		1456		1855		1224		2673		3016		3526		2714		1463		407		
7644		3200		3510		960		816		2028		4095		1260		5917		7020		918		1102		5229		2739		2464		2835		3720		3392		3552		3484		425		704		
1081		1815		6110		3233		5247		1640		9400		2303		3534		2494		5427		5040		2425		2280		3976		6270		1593		3744		2867		7161		5104		6210		
2613		1833		1806		5133		2320		4970		2128		2862		1410		1763		2548		7128		650		3256		3237		3002		6003		1250		7176		341		7708		5766		
4620		2100		2378		1118		3276		3480		2679		2604		4161		4992		2380		5950		1008		540		3484		940		4118		4140		7296		1520		1638		2244		
1125		528		4750		1036		3818		3071		2989		1071		3724		1554		1403		4248		1332		828		3750		3400		3120		2254		2891		1600		3472		2838		
